,area,building_floors,district,flat_floor,neighborhood,price,rooms_count,warming_type
3716,110,4,Maltepe,3,Aydınevler,690000,3.0,Kombi
3717,85,4,Bakırköy,0,Yeşilköy,1480000,3.0,Kombi
3719,125,10,Kartal,0,Uğur Mumcu,355000,4.0,Kombi
3720,175,6,Sarıyer,2,Cumhuriyet,640000,4.0,Kombi
3722,85,4,Maltepe,0,Aydınevler,350000,3.0,Kombi
3723,175,4,Kadıköy,1,Fenerbahçe,2650000,5.0,Kombi
3724,145,6,Beylikdüzü,3,Beylikdüzü OSB,400000,4.0,Kombi
3725,100,14,Kadıköy,12,Göztepe,1675000,3.0,Merkezi (Pay Ölçer)
3726,140,9,Kadıköy,9,Caddebostan,2750000,4.0,Kombi
3727,90,7,Esenler,2,Nine Hatun,295000,3.0,Kombi
3728,120,12,Kadıköy,11,Caddebostan,3200000,3.0,Kombi
3729,160,5,Şile,5,Çavuş,510000,4.0,Kombi
3730,145,4,Kadıköy,1,Fenerbahçe,3100000,5.0,Merkezi
3731,90,3,Kadıköy,0,Göztepe,760000,3.0,Kombi
3732,70,5,Kağıthane,1,Talatpaşa,425000,3.0,Kombi
3733,170,5,Bakırköy,5,Osmaniye,845000,5.0,Kombi
3735,95,4,Maltepe,1,Çınar,435000,3.0,Kombi
3736,70,10,Esenyurt,7,Barbaros Hayrettin Paşa,349000,2.0,Kombi
3737,160,3,Kadıköy,0,Fenerbahçe,3250000,4.0,Kombi
3738,120,5,Eyüpsultan,1,Rami Cuma,495000,4.0,Kombi
3739,160,14,Kadıköy,1,Bostancı,2300000,4.0,Merkezi (Pay Ölçer)
3740,55,4,Maltepe,0,Cevizli,425000,2.0,Kombi
3741,110,4,Maltepe,3,Aydınevler,690000,3.0,Kombi
3742,90,9,Ümraniye,2,Atatürk,750000,3.0,Kombi
3743,220,5,Büyükçekmece,5,Pınartepe,850000,5.0,Kombi
3744,142,3,Üsküdar,-2,Murat Reis,660000,4.0,Kombi
3745,255,7,Beylikdüzü,6,Adnan Kahveci,2250000,5.0,Merkezi (Pay Ölçer)
3747,85,3,Küçükçekmece,0,Yeni Mahalle,520000,3.0,Kombi
3748,160,3,Bakırköy,0,Basınköy,1600000,4.0,Kombi
3749,75,4,Kağıthane,1,Telsizler,250000,2.0,Kombi
3752,105,5,Bahçelievler,0,Siyavuşpaşa,430000,4.0,Kombi
3753,120,3,Adalar,3,Burgazada,2400000,4.0,Rare
3754,75,3,Küçükçekmece,0,Yeni Mahalle,255000,3.0,Kombi
3755,90,5,Kağıthane,1,Telsizler,400000,3.0,Kombi
3756,90,2,Küçükçekmece,0,Gültepe,315000,3.0,Kombi
3758,150,10,Kadıköy,2,Göztepe,2950000,4.0,Kombi
3760,115,7,Kadıköy,1,Sahrayı Cedit,1095000,4.0,Merkezi
3761,125,4,Esenler,4,Fatih,350000,4.0,Kombi
3762,71,18,Ümraniye,16,Esenşehir,560000,2.0,Kombi
3764,85,3,Şişli,3,Ergenekon,635000,3.0,Kombi
3766,82,4,Üsküdar,4,Zeynep Kamil,356000,3.0,Kombi
3767,95,4,Kadıköy,4,Caferağa,750000,3.0,Kombi
3768,90,3,Küçükçekmece,2,Cumhuriyet,410000,3.0,Kombi
3770,320,9,Başakşehir,9,Başakşehir,2200000,7.0,Rare
3771,150,3,Küçükçekmece,3,Gültepe,750000,5.0,Kombi
3772,110,8,Kadıköy,1,Kozyatağı,1100000,4.0,Merkezi (Pay Ölçer)
3773,100,4,Sarıyer,0,Zekeriyaköy,1250000,4.0,Merkezi (Pay Ölçer)
3774,150,11,Kadıköy,7,Erenköy,2500000,4.0,Kombi
3775,140,9,Kadıköy,8,Göztepe,2600000,4.0,Kombi
3776,55,4,Zeytinburnu,1,Sümer,278000,3.0,Kombi
3778,88,5,Kadıköy,3,Osmanağa,575000,3.0,Kombi
3779,125,4,Bahçelievler,4,Bahçelievler,985000,4.0,Kombi
3780,75,5,Ümraniye,0,İstiklal,325000,3.0,Kombi
3781,230,5,Beşiktaş,1,Kuruçeşme,7000000,5.0,Merkezi (Pay Ölçer)
3782,180,30,Sarıyer,16,Maslak,3000000,4.0,Merkezi
3783,140,4,Kağıthane,3,Hürriyet,465000,5.0,Kombi
3784,250,4,Beşiktaş,3,Mecidiye,10000000,4.0,Merkezi
3785,200,4,Kadıköy,2,Feneryolu,2800000,5.0,Merkezi
3786,110,7,Kadıköy,5,Göztepe,1545000,3.0,Kombi
3787,80,4,Kağıthane,3,Ortabayır,425000,3.0,Kombi
3788,260,3,Büyükçekmece,3,Cumhuriyet,1150000,7.0,Kombi
3789,140,6,Şişli,1,Cumhuriyet,1250000,4.0,Merkezi
3790,145,3,Beylikdüzü,2,Marmara,649000,3.0,Kombi
3791,85,4,Esenyurt,2,Turgut Özal,610000,2.0,Merkezi
3792,110,6,Bahçelievler,5,Siyavuşpaşa,415000,4.0,Merkezi
3793,280,2,Bakırköy,2,Şenlikköy,6500000,6.0,Kombi
3794,95,7,Şişli,4,Gülbahar,305000,3.0,Kombi
3795,150,5,Beylikdüzü,4,Adnan Kahveci,619000,4.0,Kombi
3796,140,4,Maltepe,1,İdealtepe,725000,4.0,Merkezi
3799,80,5,Eyüpsultan,5,Göktürk Merkez,1050000,2.0,Kombi
3800,110,4,Büyükçekmece,2,Atatürk,680000,3.0,Kombi
3801,140,31,Sarıyer,11,Maslak,2600000,3.0,Merkezi (Pay Ölçer)
3802,220,4,Maltepe,4,Bağlarbaşı,1390000,6.0,Kombi
3803,140,11,Kadıköy,9,Kozyatağı,1150000,4.0,Kombi
3804,100,4,Maltepe,1,Küçükyalı,800000,3.0,Kombi
3805,140,5,Esenyurt,3,Mehmet Akif Ersoy,439000,4.0,Kombi
3807,270,5,Bakırköy,3,Yeşilköy,5800000,5.0,Kombi
3808,150,8,Kadıköy,2,Caddebostan,3850000,4.0,Kombi
3809,180,2,Bakırköy,0,Şenlikköy,3650000,4.0,Kombi
3810,200,5,Güngören,1,Mehmet Nesih Özmen,3300000,5.0,Kombi
3813,75,4,Maltepe,1,Altıntepe,530000,2.0,Kombi
3814,68,10,Başakşehir,4,Kayabaşı,368000,3.0,Merkezi
3815,75,4,Üsküdar,0,Ünalan,390000,3.0,Kombi
3816,55,3,Ataşehir,-1,İnönü,300000,3.0,Kombi
3817,400,3,Beşiktaş,3,Bebek,44000000,5.0,Merkezi
3818,145,8,Kadıköy,6,Caddebostan,3200000,4.0,Kombi
3819,120,10,Kadıköy,0,Merdivenköy,450000,4.0,Merkezi
3820,90,4,Maltepe,2,Küçükyalı,910000,3.0,Kombi
3821,100,12,Eyüpsultan,7,Karadolap,800000,3.0,Merkezi (Pay Ölçer)
3822,140,5,Kadıköy,2,Caddebostan,2600000,4.0,Merkezi
3823,140,11,Kadıköy,2,Erenköy,2845000,4.0,Merkezi (Pay Ölçer)
3825,90,6,Kağıthane,4,Harmantepe,285000,3.0,Kombi
3826,125,5,Bahçelievler,4,Bahçelievler,750000,4.0,Kombi
3827,167,5,Sarıyer,4,Zekeriyaköy,2200000,4.0,Kombi
3828,80,5,Gaziosmanpaşa,1,Bağlarbaşı,345000,3.0,Kombi
3829,72,12,Başakşehir,3,Bahçeşehir 1. Kısım,550000,2.0,Merkezi (Pay Ölçer)
3830,106,4,Zeytinburnu,1,Sümer,415000,3.0,Kombi
3831,185,12,Zeytinburnu,9,Maltepe,2800000,5.0,Merkezi (Pay Ölçer)
3832,80,4,Kağıthane,1,Telsizler,365000,3.0,Kombi
3834,100,4,Kartal,0,Yakacık Çarşı,379000,4.0,Kombi
3835,120,14,Zeytinburnu,10,Sümer,900000,4.0,Merkezi
3836,100,6,Bahçelievler,2,Siyavuşpaşa,495000,3.0,Kombi
3837,120,14,Kadıköy,12,Kozyatağı,1675000,4.0,Merkezi
3838,100,4,Bahçelievler,1,Siyavuşpaşa,475000,3.0,Kombi
3839,110,5,Bakırköy,0,Yeşilköy,1525000,3.0,Kombi
3841,110,5,Beyoğlu,2,Bereketzade,1900000,2.0,Kombi
3842,45,8,Sarıyer,0,Zekeriyaköy,710000,2.0,Kombi
3843,150,7,Şişli,3,Kuştepe,700000,5.0,Kombi
3844,95,11,Küçükçekmece,3,İstasyon,525000,3.0,Kombi
3845,60,3,Bakırköy,0,Osmaniye,280000,2.0,Kombi
3847,75,4,Bahçelievler,0,Hürriyet,450000,3.0,Kombi
3848,95,4,Fatih,1,Şehremini,420000,3.0,Kombi
3849,200,6,Şişli,6,Fulya,1950000,7.0,Merkezi
3850,75,4,Bakırköy,0,Kartaltepe,475000,3.0,Kombi
3851,185,30,Başakşehir,2,Kayabaşı,2250000,4.0,Merkezi (Pay Ölçer)
3853,100,3,Çekmeköy,2,Merkez,680000,3.0,Kombi
3854,235,5,Sarıyer,2,Tarabya,4500000,5.0,Kombi
3855,124,11,Sancaktepe,1,Emek,935000,3.0,Merkezi (Pay Ölçer)
3858,155,7,Esenyurt,4,Piri Reis,1150000,4.0,Kombi
3859,125,6,Ümraniye,4,Tepeüstü,465000,4.0,Kombi
3860,90,8,Şişli,1,Cumhuriyet,950000,4.0,Kombi
3861,125,6,Ümraniye,4,Tepeüstü,465000,4.0,Kombi
3862,90,8,Şişli,1,Cumhuriyet,950000,4.0,Kombi
3863,120,5,Eyüpsultan,1,Rami Cuma,495000,4.0,Kombi
3864,120,3,Sarıyer,3,Emirgan,1450000,4.0,Kombi
3866,130,4,Beylikdüzü,2,Marmara,410000,3.0,Kombi
3867,240,6,Beykoz,0,Acarlar,3800000,4.0,Kombi
3868,100,3,Kadıköy,0,Erenköy,530000,3.0,Merkezi
3869,70,7,Sancaktepe,3,Veysel Karani,490000,2.0,Merkezi
3870,90,7,Şişli,6,Mecidiyeköy,350000,3.0,Kombi
3871,71,11,Başakşehir,5,Bahçeşehir 2. Kısım,465000,2.0,Merkezi (Pay Ölçer)
3872,75,6,Şişli,0,Gülbahar,250000,2.0,Kombi
3873,130,4,Sarıyer,2,İstinye,3000000,2.0,Merkezi (Pay Ölçer)
3874,110,12,Kadıköy,5,Fenerbahçe,2200000,3.0,Kombi
3875,70,4,Fatih,3,Şehremini,330000,2.0,Kombi
3876,125,11,Kadıköy,10,Suadiye,2850000,4.0,Kombi
3877,90,6,Kağıthane,6,Seyrantepe,375000,3.0,Kombi
3878,140,3,Adalar,0,Burgazada,1950000,4.0,Rare
3879,140,4,Kadıköy,4,Fenerbahçe,2950000,4.0,Kombi
3881,131,4,Esenler,1,Fatih,750000,4.0,Kombi
3882,90,3,Kadıköy,1,Osmanağa,680000,3.0,Kombi
3883,80,4,Sancaktepe,2,Atatürk,390000,3.0,Kombi
3884,140,4,Üsküdar,1,İcadiye,850000,4.0,Kombi
3886,85,14,Kağıthane,10,Gültepe,495000,3.0,Merkezi
3887,95,4,Maltepe,0,Altıntepe,450000,3.0,Kombi
3888,147,8,Kadıköy,4,Göztepe,1325000,4.0,Merkezi
3889,125,4,Üsküdar,2,Ferah,675000,4.0,Merkezi
3890,95,3,Sancaktepe,1,Yunus Emre,360000,3.0,Kombi
3891,100,10,Kadıköy,3,Caddebostan,1645000,3.0,Kombi
3894,200,5,Şişli,1,Merkez,1475000,4.0,Kombi
3895,62,7,Şişli,0,Paşa,400000,2.0,Kombi
3896,75,4,Kağıthane,1,Talatpaşa,365000,3.0,Kombi
3897,90,7,Beyoğlu,1,Kocatepe,1900000,4.0,Merkezi
3898,62,7,Şişli,0,Feriköy,400000,2.0,Kombi
3900,125,4,Üsküdar,2,Selimiye,690000,3.0,Kombi
3901,135,18,Kadıköy,9,Göztepe,1900000,4.0,Kombi
3902,125,10,Kadıköy,7,Suadiye,2095000,4.0,Kombi
3903,220,4,Beylikdüzü,4,Kavaklı,1800000,5.0,Kombi
3904,110,6,Beyoğlu,4,Halıcıoğlu,465000,3.0,Kombi
3905,80,4,Bahçelievler,0,Soğanlı,245000,3.0,Kombi
3906,95,5,Pendik,0,Esenler,185000,3.0,Kombi
3908,210,6,Kadıköy,6,19 Mayıs,2125000,5.0,Kombi
3910,140,4,Şişli,3,Teşvikiye,2650000,4.0,Merkezi
3911,75,3,Adalar,2,Maden,800000,3.0,Kombi
3912,130,3,Kağıthane,2,Gürsel,690000,4.0,Kombi
3913,84,10,Küçükçekmece,7,Atakent,625000,3.0,Kombi
3914,110,5,Sarıyer,4,Bahçeköy Merkez,640000,3.0,Kombi
3915,115,4,Kartal,4,Karlıktepe,630000,4.0,Kombi
3916,90,5,Eyüpsultan,1,Çırçır,355000,3.0,Kombi
3917,125,4,Şişli,4,Bozkurt,510000,4.0,Kombi
3919,90,4,Kadıköy,4,Dumlupınar,580000,4.0,Kombi
3921,100,5,Beşiktaş,1,Akat,1700000,3.0,Merkezi
3922,160,4,Büyükçekmece,4,Dizdariye,460000,5.0,Kombi
3923,90,5,Bahçelievler,3,Siyavuşpaşa,253000,3.0,Kombi
3925,420,3,Sarıyer,0,İstinye,14000000,6.0,Kombi
3926,95,5,Gaziosmanpaşa,-1,Karadeniz,245000,3.0,Kombi
3928,115,5,Şişli,0,Feriköy,750000,4.0,Kombi
3929,145,5,Başakşehir,2,Bahçeşehir 2. Kısım,425000,4.0,Kombi
3930,260,7,Şişli,7,Teşvikiye,6400000,6.0,Merkezi
3932,110,4,Kağıthane,3,Telsizler,420000,3.0,Kombi
3933,110,4,Kağıthane,3,Telsizler,420000,3.0,Kombi
3934,80,10,Bayrampaşa,0,Altıntepsi,425000,3.0,Kombi
3935,135,4,Maltepe,0,Küçükyalı,675000,4.0,Kombi
3937,135,10,Kadıköy,1,Sahrayı Cedit,1700000,4.0,Kombi
3938,250,5,Maltepe,5,Çınar,1575000,6.0,Kombi
3940,80,3,Kadıköy,0,Fenerbahçe,1050000,3.0,Kombi
3941,65,3,Kağıthane,1,Gültepe,220000,2.0,Kombi
3943,100,8,Maltepe,0,Altayçeşme,475000,3.0,Kombi
3944,130,10,Çekmeköy,2,Hamidiye,610000,4.0,Kombi
3945,175,8,Beylikdüzü,7,Adnan Kahveci,805000,5.0,Kombi
3946,75,3,Fatih,0,Koca Mustafapaşa,175000,2.0,Kombi
3947,125,8,Beykoz,5,Kavacık,790000,4.0,Kombi
3948,168,9,Kadıköy,8,Fenerbahçe,4400000,4.0,Kombi
3949,92,10,Kadıköy,5,Fenerbahçe,2200000,3.0,Kombi
3950,100,4,Çekmeköy,1,Aydınlar,450000,3.0,Kombi
3951,95,5,Gaziosmanpaşa,0,Bağlarbaşı,349000,3.0,Kombi
3953,110,4,Maltepe,0,Altıntepe,695000,4.0,Kombi
3954,70,5,Bahçelievler,0,Siyavuşpaşa,215000,3.0,Kombi
3955,120,6,Beşiktaş,0,Ulus,1375000,4.0,Merkezi
3956,180,4,Kağıthane,3,Çağlayan,715000,6.0,Kombi
3958,155,5,Esenyurt,4,Güzelyurt,463000,4.0,Kombi
3959,170,4,Maltepe,4,Küçükyalı,750000,5.0,Kombi
3960,75,6,Kağıthane,-2,Gürsel,460000,3.0,Kombi
3961,85,4,Şişli,0,Halide Edip Adıvar,550000,3.0,Kombi
3962,180,4,Zeytinburnu,3,Nuripaşa,875000,6.0,Kombi
3963,125,13,Kadıköy,2,Göztepe,2950000,4.0,Kombi
3964,155,9,Kadıköy,8,Göztepe,1425000,4.0,Kombi
3966,250,3,Sarıyer,3,İstinye,5200000,5.0,Kombi
3967,85,4,Kağıthane,2,Yahya Kemal,450000,3.0,Kombi
3968,363,18,Bakırköy,10,Sakızağacı,12000000,6.0,Merkezi (Pay Ölçer)
3969,95,8,Kadıköy,2,Göztepe,1300000,3.0,Kombi
3970,130,3,Beylikdüzü,1,Marmara,485000,3.0,Kombi
3971,110,15,Kadıköy,12,Erenköy,1750000,3.0,Kombi
3972,120,4,Bahçelievler,2,Cumhuriyet,400000,4.0,Kombi
3975,120,10,Kadıköy,4,Bostancı,1680000,4.0,Merkezi (Pay Ölçer)
3976,80,4,Fatih,1,Şehremini,450000,3.0,Kombi
3977,90,9,Şişli,6,Gülbahar,295000,3.0,Kombi
3978,85,4,Gaziosmanpaşa,4,Yıldıztabya,365000,3.0,Kombi
3979,90,3,Fatih,2,Silivrikapı,375000,3.0,Kombi
3980,90,8,Ümraniye,5,Madenler,459000,3.0,Kombi
3981,85,5,Bakırköy,5,Cevizlik,419000,3.0,Kombi
3982,80,4,Kağıthane,0,Telsizler,400000,3.0,Kombi
3983,90,5,Küçükçekmece,1,Yeşilova,290000,3.0,Kombi
3984,110,32,Sarıyer,17,Maslak,2200000,3.0,Merkezi (Pay Ölçer)
3985,75,4,Eyüpsultan,0,Karadolap,450000,3.0,Kombi
3986,111,3,Sarıyer,0,Zekeriyaköy,2634050,3.0,Merkezi (Pay Ölçer)
3987,80,4,Küçükçekmece,0,Sultan Murat,390000,3.0,Kombi
3989,100,5,Beyoğlu,0,Cihangir,775000,3.0,Kombi
3990,235,7,Avcılar,6,Ambarlı,457000,6.0,Rare
3991,140,3,Kadıköy,2,Göztepe,1445000,4.0,Merkezi
3992,180,15,Kadıköy,13,Suadiye,4375000,5.0,Kombi
3993,120,5,Beylikdüzü,2,Cumhuriyet,345000,4.0,Kombi
3994,70,4,Esenler,4,Nine Hatun,330000,3.0,Kombi
3995,145,7,Büyükçekmece,4,Mimaroba,740000,4.0,Merkezi
3996,204,15,Başakşehir,3,Bahçeşehir 2. Kısım,1675000,4.0,Merkezi (Pay Ölçer)
3998,80,4,Üsküdar,3,İcadiye,450000,3.0,Kombi
3999,148,13,Küçükçekmece,3,Atakent,1290000,4.0,Merkezi (Pay Ölçer)
4000,120,6,Beşiktaş,2,Nisbetiye,2000000,4.0,Kombi
4001,120,24,Esenyurt,14,Yeşilkent,400000,3.0,Kombi
4002,85,12,Kağıthane,10,Sultan Selim,699000,3.0,Merkezi
4003,100,8,Beylikdüzü,3,Cumhuriyet,350000,3.0,Kombi
4004,120,5,Beşiktaş,4,Mecidiye,850000,4.0,Kombi
4005,170,7,Kadıköy,7,Göztepe,1995000,4.0,Merkezi (Pay Ölçer)
4006,60,4,Maltepe,0,Küçükyalı,365000,2.0,Kombi
4008,300,4,Beşiktaş,0,Etiler,9500000,6.0,Kombi
4009,110,4,Fatih,4,Seyyid Ömer,600000,3.0,Kombi
4010,250,14,Kadıköy,3,Suadiye,5350000,5.0,Merkezi
4011,85,4,Fatih,2,Seyyid Ömer,415000,3.0,Kombi
4012,155,5,Beşiktaş,1,Ulus,3200000,4.0,Kombi
4013,147,9,Kartal,8,Kordonboyu,2500000,4.0,Kombi
4014,155,9,Kadıköy,6,Bostancı,1190000,4.0,Merkezi
4015,135,5,Gaziosmanpaşa,1,Kazım Karabekir,725000,4.0,Kombi
4016,105,3,Sancaktepe,3,Yenidoğan,318000,3.0,Kombi
4017,110,4,Kadıköy,4,Bostancı,999999,4.0,Merkezi
4018,130,4,Kadıköy,0,Caferağa,1200000,4.0,Kombi
4019,110,3,Kağıthane,3,Sultan Selim,525000,4.0,Kombi
4020,175,4,Başakşehir,0,Bahçeşehir 1. Kısım,1850000,4.0,Kombi
4024,60,11,Küçükçekmece,3,Atakent,630000,2.0,Kombi
4025,120,10,Ataşehir,0,İçerenköy,465000,4.0,Kombi
4027,86,20,Beylikdüzü,6,Cumhuriyet,1100000,2.0,Kombi
4028,200,4,Sarıyer,0,Tarabya,5400000,4.0,Kombi
4030,86,20,Beylikdüzü,6,Cumhuriyet,1100000,2.0,Kombi
4031,200,4,Sarıyer,0,Tarabya,5400000,4.0,Kombi
4032,90,14,Eyüpsultan,9,Karadolap,780000,3.0,Kombi
4033,125,9,Ümraniye,5,Şerifali,425000,4.0,Kombi
4034,145,7,Kadıköy,1,Suadiye,1620000,4.0,Merkezi
4036,95,6,Güngören,5,Mareşal Çakmak,280000,3.0,Kombi
4037,105,6,Kadıköy,1,Sahrayı Cedit,1095000,4.0,Merkezi
4038,85,5,Üsküdar,0,Valide-i Atik,279000,3.0,Kombi
4039,250,14,Kadıköy,3,Bostancı,5350000,5.0,Merkezi (Pay Ölçer)
4040,110,4,Fatih,1,Seyyid Ömer,590000,4.0,Kombi
4041,100,4,Maltepe,3,Altıntepe,800000,3.0,Kombi
4043,180,4,Bakırköy,1,Yeşilyurt,4500000,4.0,Kombi
4044,120,5,Bahçelievler,5,Siyavuşpaşa,725000,4.0,Kombi
4045,170,7,Maltepe,3,Yalı,1200000,4.0,Kombi
4046,65,4,Bakırköy,0,Yeşilköy,1200000,2.0,Kombi
4047,85,4,Üsküdar,4,Ünalan,399000,3.0,Kombi
4048,120,9,Küçükçekmece,6,Cumhuriyet,718000,4.0,Kombi
4049,100,15,Kağıthane,15,Ortabayır,900000,2.0,Merkezi
4050,100,4,Bakırköy,4,Osmaniye,550000,4.0,Kombi
4051,80,3,Fatih,3,Silivrikapı,330000,3.0,Rare
4053,123,4,Sarıyer,0,Yeniköy,1690000,3.0,Kombi
4054,330,2,Sarıyer,0,İstinye,13200000,6.0,Kombi
4055,90,12,Ümraniye,5,Atatürk,815000,3.0,Merkezi
4057,155,5,Büyükçekmece,0,Atatürk,725000,4.0,Kombi
4058,90,4,Gaziosmanpaşa,1,Barbaros Hayrettinpaşa,460000,3.0,Kombi
4059,85,3,Fatih,2,Yedikule,480000,3.0,Kombi
4060,120,10,Kartal,0,Uğur Mumcu,340000,4.0,Kombi
4061,190,4,Eyüpsultan,0,Göktürk Merkez,4350000,4.0,Merkezi
4062,145,5,Beylikdüzü,3,Adnan Kahveci,595000,4.0,Kombi
4063,175,10,Kadıköy,9,Bostancı,1295000,4.0,Kombi
4064,90,4,Maltepe,4,Küçükyalı,399000,3.0,Kombi
4065,330,4,Beşiktaş,0,Ulus,13800000,6.0,Kombi
4066,125,5,Bahçelievler,1,Siyavuşpaşa,560000,4.0,Kombi
4067,240,5,Şişli,4,Merkez,3000000,7.0,Kombi
4068,75,3,Küçükçekmece,1,Yeşilova,450000,3.0,Kombi
4069,90,4,Güngören,0,Mareşal Çakmak,225000,3.0,Kombi
4070,150,6,Şişli,2,Kuştepe,1000000,4.0,Merkezi
4071,70,12,Başakşehir,2,Bahçeşehir 2. Kısım,480000,2.0,Merkezi (Pay Ölçer)
4074,220,5,Beylikdüzü,5,Adnan Kahveci,850000,5.0,Kombi
4075,55,6,Şişli,0,Mecidiyeköy,625000,2.0,Kombi
4076,85,4,Kadıköy,3,Rasimpaşa,495000,3.0,Kombi
4077,330,33,Beşiktaş,21,Dikilitaş,22500000,5.0,Merkezi (Pay Ölçer)
4078,125,5,Bahçelievler,4,Bahçelievler,650000,4.0,Kombi
4079,120,16,Esenyurt,13,Güzelyurt,509000,3.0,Kombi
4080,120,6,Kadıköy,1,Sahrayı Cedit,1095000,4.0,Merkezi
4081,70,3,Bayrampaşa,0,Kartaltepe,230000,3.0,Rare
4082,100,7,Beylikdüzü,1,Yakuplu,225000,3.0,Kombi
4083,125,4,Esenyurt,3,Güzelyurt,419000,3.0,Kombi
4084,350,4,Bakırköy,1,Yeşilköy,9550000,8.0,Kombi
4086,90,4,Kağıthane,0,Ortabayır,350000,3.0,Kombi
4087,100,5,Beşiktaş,1,Gayrettepe,650000,4.0,Kombi
4088,80,5,Beyoğlu,2,Firuzağa,640000,3.0,Kombi
4089,210,4,Büyükçekmece,4,Atatürk,1050000,5.0,Kombi
4090,75,14,Kağıthane,2,Yeşilce,730000,3.0,Merkezi (Pay Ölçer)
4091,100,4,Kağıthane,3,Ortabayır,630000,3.0,Kombi
4092,130,4,Kadıköy,2,Rasimpaşa,750000,4.0,Merkezi (Pay Ölçer)
4093,180,7,Kadıköy,3,Fenerbahçe,1975000,5.0,Merkezi
4094,65,16,Küçükçekmece,9,Atakent,370000,2.0,Merkezi
4095,90,4,Maltepe,2,Altıntepe,449000,3.0,Kombi
4096,165,10,Beylikdüzü,3,Adnan Kahveci,770000,4.0,Kombi
4097,190,9,Pendik,9,Fevzi Çakmak,655000,5.0,Kombi
4098,110,5,Tuzla,2,İstasyon,350000,4.0,Kombi
4099,170,5,Sarıyer,0,Zekeriyaköy,1750000,4.0,Kombi
4100,90,9,Şişli,7,Gülbahar,350000,3.0,Kombi
4101,200,5,Güngören,1,Mehmet Nesih Özmen,3300000,5.0,Kombi
4102,105,4,Kadıköy,1,Bostancı,570000,3.0,Kombi
4103,130,8,Kadıköy,3,Erenköy,2200000,4.0,Kombi
4104,400,3,Sarıyer,0,Tarabya,16000000,7.0,Kombi
4105,260,2,Bakırköy,2,Şenlikköy,3500000,5.0,Kombi
4107,195,10,Kadıköy,1,Bostancı,2195000,5.0,Kombi
4108,115,6,Beylikdüzü,0,Cumhuriyet,179000,3.0,Kombi
4109,140,5,Kadıköy,2,Caddebostan,2600000,4.0,Merkezi
4110,280,4,Beylikdüzü,4,Adnan Kahveci,1300000,6.0,Kombi
4111,110,5,Beşiktaş,2,Cihannüma,925000,3.0,Kombi
4113,95,5,Bahçelievler,1,Siyavuşpaşa,397000,3.0,Kombi
4114,145,7,Büyükçekmece,5,Mimaroba,820000,4.0,Merkezi
4115,170,5,Esenyurt,5,Güzelyurt,530000,4.0,Kombi
4116,70,5,Gaziosmanpaşa,-1,Şemsipaşa,250000,2.0,Kombi
4118,75,5,Bakırköy,1,Osmaniye,575000,2.0,Kombi
4119,90,4,Şişli,-1,Bozkurt,570000,3.0,Kombi
4120,85,4,Sancaktepe,2,Atatürk,390000,3.0,Kombi
4121,150,4,Sancaktepe,4,Yenidoğan,485000,4.0,Kombi
4123,210,3,Beylikdüzü,3,Adnan Kahveci,679000,5.0,Kombi
4124,220,4,Maltepe,4,Feyzullah,2000000,4.0,Kombi
4126,75,5,Bakırköy,1,Osmaniye,575000,2.0,Kombi
4127,90,4,Şişli,-1,Bozkurt,570000,3.0,Kombi
4128,85,4,Sancaktepe,2,Atatürk,390000,3.0,Kombi
4129,150,4,Sancaktepe,4,Yenidoğan,485000,4.0,Kombi
4130,80,4,Küçükçekmece,0,Sultan Murat,390000,3.0,Kombi
4131,210,3,Beylikdüzü,3,Adnan Kahveci,679000,5.0,Kombi
4132,220,4,Maltepe,4,Feyzullah,2000000,4.0,Kombi
4135,350,4,Beşiktaş,4,Ulus,12500000,7.0,Merkezi (Pay Ölçer)
4137,117,13,Küçükçekmece,8,Kanarya,620000,4.0,Kombi
4138,135,10,Büyükçekmece,6,Mimaroba,460000,4.0,Kombi
4139,125,5,Bahçelievler,4,Siyavuşpaşa,495000,4.0,Kombi
4140,350,5,Beşiktaş,2,Ulus,13000000,5.0,Merkezi
4141,120,6,Beşiktaş,6,Gayrettepe,1250000,3.0,Merkezi
4142,123,8,Kadıköy,6,Erenköy,3200000,4.0,Kombi
4143,135,9,Kadıköy,1,Göztepe,2250000,4.0,Kombi
4144,160,5,Beylikdüzü,4,Gürpınar,795000,4.0,Kombi
4145,100,5,Beykoz,4,Kanlıca,1100000,3.0,Kombi
4146,170,4,Büyükçekmece,2,Sinanoba,1298000,4.0,Kombi
4149,135,9,Kadıköy,4,Erenköy,1250000,4.0,Merkezi (Pay Ölçer)
4150,192,4,Fatih,4,Hırka-i Şerif,1200000,5.0,Kombi
4151,130,4,Bakırköy,4,Zeytinlik,1000000,4.0,Kombi
4152,75,5,Kağıthane,3,Gültepe,300000,2.0,Kombi
4153,90,4,Maltepe,4,Küçükyalı,399000,3.0,Kombi
4154,190,4,Bayrampaşa,4,Altıntepsi,600000,6.0,Kombi
4155,140,3,Üsküdar,2,Beylerbeyi,4500000,4.0,Kombi
4156,85,5,Bakırköy,1,Cevizlik,865000,3.0,Kombi
4157,140,6,Bahçelievler,3,Siyavuşpaşa,620000,4.0,Kombi
4158,62,4,Maltepe,2,Küçükyalı,360000,2.0,Kombi
4159,140,5,Beylikdüzü,3,Adnan Kahveci,600000,4.0,Kombi
4160,170,6,Güngören,4,Abdurrahman Nafiz Gürman,1000000,4.0,Merkezi
